CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,DONOR_GENDER,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,HOME_OWNER,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENCY_STATUS_96NK,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,SES,URBANICITY,WEALTH_RATING
135248,5.0,4.0,80.0,M,4.0,1.0,U,,20.0,28.0,130.0,11.0,20.0,3.0,65.0,596.0,308.0,113.0,26.0,,11.0,0.0,38.0,39.0,30.0,75.0,0.0,11474.0,A,0.0,20.0,0.0,0.0,2.0,0.091,0.0,2,U,5.0
51100,6.0,2.0,50.0,F,6.0,2.0,H,6.0,20.0,28.0,270.0,15.0,23.0,10.0,70.0,981.0,345.0,113.0,18.0,21.0,13.0,0.0,31.0,10.0,59.0,60.0,0.0,21119.0,A,20.5,20.33,2.0,0.182,3.0,0.136,0.0,1,C,8.0
96655,4.0,2.0,65.0,M,11.0,1.0,H,5.0,10.0,30.0,114.0,16.0,,3.0,68.0,591.0,395.0,126.0,24.0,24.0,9.0,0.0,44.0,40.0,29.0,80.0,1.0,16889.0,A,9.5,10.0,2.0,0.25,3.0,0.176,4.0,2,T,
10712,6.0,0.0,38.0,M,10.0,3.0,U,,8.0,30.0,97.0,16.0,11.0,3.0,86.0,3449.0,791.0,124.0,16.0,16.0,19.0,0.0,25.0,73.0,15.0,87.0,1.0,24830.0,A,7.75,6.83,4.0,0.364,6.0,0.286,0.0,1,S,9.0
48721,6.0,4.0,37.0,M,7.0,2.0,H,4.0,9.0,21.0,59.0,11.0,10.0,3.0,52.0,677.0,372.0,73.0,17.0,17.0,12.0,4.0,32.0,31.0,37.0,86.0,1.0,15449.0,A,8.0,8.0,3.0,0.333,9.145253460103914,,0.0,2,C,
108453,6.0,2.0,34.0,M,4.0,4.0,U,,16.0,20.0,96.0,8.0,18.0,5.0,51.0,730.0,275.0,77.0,15.0,29.274163112752767,14.0,1.0,31.0,35.0,39.0,55.0,1.0,10760.0,A,16.67,16.5,3.0,0.333,4.0,0.211,0.0,2,S,6.0
44686,4.0,1.0,41.0,F,5.0,1.0,H,5.0,16.0,16.0,62.0,5.0,,5.0,51.0,490.0,235.0,69.0,20.0,20.0,12.0,0.0,35.0,34.0,36.0,67.0,0.0,11647.0,A,15.0,15.0,2.0,0.286,2.0,0.111,,2,T,3.0
79649,5.0,2.0,,F,2.0,2.0,U,,15.0,11.0,31.0,3.0,15.0,5.0,29.0,556.0,259.0,44.0,16.0,16.0,12.0,2.0,9.0,25.0,11.0,11.0,0.0,12721.0,A,15.0,13.0,1.0,0.167,2.0,0.125,0.0,2,S,-3.7518354137424197
188250,1.0,3.0,,F,28.0,4.0,U,,10.0,19.0,462.0,49.0,15.0,5.0,45.0,893.0,328.0,111.0,18.0,18.0,4.0,2.0,60.0,6.0,54.0,87.0,1.0,16270.0,E,10.67,10.5,3.0,0.75,4.0,0.5,1.0,2,C,0.0
56903,6.0,1.0,41.0,M,3.0,3.0,U,4.0,20.0,13.0,100.0,5.0,20.0,20.0,30.0,1375.0,246.0,32.0,15.0,15.0,14.0,0.0,,47.0,0.0,1.0,1.0,14558.0,S,20.0,-16.95887218800771,3.0,0.333,5.0,0.278,1.0,2,T,
73304,6.0,2.0,87.0,F,2.0,4.0,U,2.0,6.0,17.0,47.0,10.0,6.0,3.0,42.0,438.0,138.0,56.0,16.0,17.0,12.0,0.0,45.0,18.0,64.0,39.0,0.0,10736.0,A,5.0,5.2,2.0,0.222,5.0,0.263,0.0,2,T,
39395,6.0,4.0,73.0,M,,4.0,H,1.0,12.0,13.0,64.0,7.0,12.0,5.0,30.0,641.0,249.0,32.0,16.0,16.0,13.0,0.0,25.0,25.0,48.0,52.0,0.0,14136.0,A,9.5,9.67,4.0,0.444,6.0,0.333,0.0,3,S,
97715,6.0,1.0,,F,16.0,2.0,U,,11.0,31.0,214.0,,12.0,5.0,78.0,1124.0,556.0,126.0,22.0,22.0,15.0,0.0,24.0,52.0,19.0,97.0,1.0,20826.0,S,10.5,11.0,2.0,0.222,3.0,0.188,1.0,1,C,
65851,6.0,,,U,1.0,2.0,U,,20.0,8.0,35.0,2.0,20.0,15.0,18.0,1673.0,712.0,22.0,18.0,18.0,13.0,0.0,26.0,31.0,24.0,94.0,0.0,30574.0,N,15.0,17.5,1.0,0.25,2.0,0.25,0.0,1,S,
77441,6.0,,40.0,F,1.0,3.0,U,2.0,11.0,8.0,23.0,3.0,11.0,5.0,18.0,725.0,316.0,23.0,17.0,17.0,12.0,1.0,27.0,27.0,24.0,43.0,0.0,11623.0,N,11.0,9.0,1.0,0.25,2.0,0.25,0.0,2,T,
6757,8.0,0.0,76.0,F,6.0,1.0,U,5.0,10.0,31.0,190.0,21.0,15.0,5.0,97.0,755.0,371.0,91.0,6.0,17.0,37.0,0.0,26.0,24.0,38.0,92.0,1.0,19899.0,A,15.0,15.0,1.0,0.111,1.0,0.067,10.0,1,S,8.0
149769,6.0,2.0,67.0,F,2.0,1.0,U,,36.0,19.0,91.0,4.0,36.0,15.0,51.0,2172.0,352.0,76.0,20.0,20.0,13.0,0.0,13.0,32.0,42.0,33.0,0.0,11235.0,A,0.0,45.94938558210868,0.0,0.0,2.0,0.105,0.0,2,U,
152345,5.0,2.0,76.0,F,13.0,1.0,U,1.0,12.0,31.0,169.0,17.0,12.0,5.0,73.0,1500.0,282.0,127.0,17.0,17.0,12.0,0.0,35.0,28.0,43.0,62.0,1.0,13859.0,A,0.0,11.0,0.0,0.0,2.0,0.105,11.0,2,C,3.0
89873,6.0,0.0,52.0,F,5.0,2.0,H,7.0,10.0,26.0,159.0,12.0,18.0,5.0,65.0,1865.0,549.0,86.0,18.0,18.0,13.0,3.0,20.0,34.0,11.0,84.0,1.0,20320.0,S,0.0,10.0,6.340076090665356,0.0,1.0,0.045,1.0,1,T,6.0
72327,6.0,0.0,37.0,F,2.0,3.0,U,1.0,14.0,19.0,76.0,8.0,15.0,5.0,54.0,372.0,227.0,65.0,18.0,18.0,14.0,0.0,25.0,34.0,34.0,64.0,0.0,15611.0,A,0.0,14.0,0.0,0.7892080790596925,1.0,0.05,0.0,2,T,
25474,6.0,2.0,35.0,F,4.0,4.0,U,3.0,6.0,22.0,79.0,15.0,7.0,3.0,52.0,481.0,219.0,75.0,15.0,15.0,13.0,0.0,30.0,30.0,30.0,72.0,1.0,10092.0,S,7.0,6.14,1.0,0.1,7.0,0.333,1.0,2,R,4.0
75652,6.0,2.0,,F,2.0,5.283868851890694,U,,7.0,13.0,39.0,6.0,11.0,3.0,31.0,,218.0,40.0,15.0,15.0,14.0,1.0,39.0,18.0,45.0,34.0,0.0,13156.0,A,7.0,7.5,1.0,0.125,4.0,0.235,0.0,2,C,
166311,5.0,2.0,,M,1.0,1.0,U,,15.0,11.0,33.97,3.0,15.0,7.0,23.0,2375.0,313.0,29.0,18.0,18.0,11.0,0.0,26.0,28.0,8.0,14.0,,20595.0,A,11.97,13.49,1.0,0.125,2.0,0.133,0.0,1,U,
20502,6.0,3.0,46.0,F,5.0,4.0,U,2.0,5.0,13.0,51.0,9.0,7.0,5.0,31.0,491.0,237.0,33.0,18.0,18.0,14.0,0.0,36.0,11.0,47.0,83.0,1.0,9609.0,S,5.4,5.57,5.0,0.556,7.0,0.389,1.0,1,C,
86562,4.0,4.0,47.0,M,1.0,1.0,H,2.0,20.0,11.0,50.0,3.0,20.0,10.0,35.0,367.0,210.0,65.0,18.0,18.0,10.0,,34.0,,46.0,81.0,0.0,10009.0,A,0.0,20.0,0.0,0.0,1.0,0.071,0.0,3,T,6.0
3579,7.0,4.0,37.0,M,1.0,2.0,H,6.0,10.0,10.0,46.0,3.0,18.0,10.0,37.0,3937.0,450.0,24.0,15.0,18.0,28.0,0.0,48.0,,73.0,68.0,0.0,29888.0,N,18.0,18.0,1.0,0.2,2.0,0.182,0.0,1,T,
67703,5.0,0.0,,F,2.0,1.0,U,,15.0,14.0,36.0,4.0,15.0,5.0,38.0,448.0,264.0,57.0,24.0,24.0,10.0,0.0,28.0,13.0,52.0,28.0,0.0,24728.0,A,15.0,15.0,1.0,0.143,1.0,0.056,0.0,1,U,
181465,4.0,3.0,67.0,F,8.0,4.0,U,4.0,5.0,19.0,56.0,15.0,5.0,2.0,46.0,873.0,309.0,101.0,17.0,17.0,7.0,0.0,40.0,29.0,38.0,65.0,1.0,15199.0,A,5.0,5.0,2.0,0.286,4.0,0.267,0.0,2,S,3.0
138390,5.0,1.0,,F,3.0,2.0,U,6.0,10.0,24.0,120.0,8.0,20.0,10.0,59.0,1363.0,483.0,86.0,15.0,15.0,14.0,0.0,43.0,,34.0,92.0,0.0,18162.0,A,0.0,10.0,0.0,0.0,2.0,0.1,0.0,3,C,4.0
106190,4.0,4.0,69.0,M,9.0,1.0,H,3.0,10.0,30.0,95.0,13.0,25.0,3.0,70.0,404.0,277.0,130.0,26.0,26.0,9.0,5.0,32.0,42.0,34.0,84.0,1.0,10275.0,A,0.0,10.0,0.0,0.0,1.0,0.059,0.0,2,R,4.0
135406,6.0,2.0,56.0,,3.0,1.0,H,5.0,25.0,21.0,55.0,5.0,25.0,3.0,53.0,742.0,395.0,91.0,24.0,24.0,12.0,0.0,38.0,52.0,9.0,77.0,0.0,13179.0,A,0.0,25.0,0.0,0.0,1.0,0.063,0.0,2,S,7.0
82333,5.0,4.0,81.0,F,9.0,1.0,U,7.0,10.0,26.0,,16.0,12.0,5.0,70.0,713.0,86.0,105.0,18.0,18.0,,0.0,42.0,35.0,30.0,6.0,1.0,11569.0,A,0.0,11.0,0.0,0.0,2.0,0.105,12.0,2,T,4.0
118166,6.0,1.0,,F,2.0,3.0,U,,10.0,9.0,40.0,3.0,20.0,10.0,23.0,396.0,195.0,24.0,15.0,15.0,13.0,0.0,32.0,25.0,44.0,75.0,,,N,15.0,15.0,2.0,0.4,2.0,0.182,0.0,2,R,
145282,5.0,0.0,55.0,F,3.0,1.0,U,,16.0,27.0,100.88,11.0,18.88,3.0,59.0,3833.0,365.0,110.0,26.0,26.0,10.0,0.0,13.0,74.95513968419031,66.0,12.0,0.0,31120.0,A,0.0,13.0,0.0,0.0,2.0,0.095,0.0,1,U,8.0
46546,6.0,2.0,48.0,M,4.0,4.0,H,4.0,5.0,10.0,32.0,7.0,6.0,3.0,25.0,1770.0,329.0,28.0,17.0,17.0,13.0,0.0,34.0,19.0,36.0,85.0,1.0,15062.0,A,4.75,4.6,4.0,0.7892080790596925,5.0,0.417,0.0,1,R,
171139,,3.0,54.0,M,3.0,2.0,H,3.0,20.0,27.0,90.0,9.0,20.0,3.0,66.0,1634.0,393.0,113.0,16.0,16.0,13.0,0.0,35.0,45.0,45.0,87.0,0.0,14495.0,A,15.0,17.5,1.0,0.111,2.0,0.1,0.0,2,R,4.0
65127,6.0,1.0,66.0,M,21.0,4.0,U,4.0,8.0,33.0,253.0,34.0,11.0,3.0,79.0,846.0,442.0,129.0,21.0,21.0,11.0,0.0,27.0,26.0,26.0,92.0,1.0,16190.0,S,8.0,8.0,5.0,0.455,6.0,0.286,1.0,2,T,7.0
92924,6.0,1.0,65.0,F,2.0,2.0,H,7.0,25.0,14.0,75.0,3.0,25.0,25.0,37.0,4684.0,440.0,41.0,18.0,24.0,13.0,0.0,17.0,21.0,32.0,53.0,0.0,52748.0,A,25.0,25.0,1.0,0.111,1.0,0.05,0.0,1,U,
158697,6.0,4.0,71.0,,3.0,1.0,H,4.0,16.0,13.0,48.0,4.0,16.0,10.0,29.0,2832.0,631.0,35.0,22.0,22.0,13.0,0.0,41.0,30.0,20.0,91.0,0.0,25526.0,A,12.0,12.0,3.0,0.333,4.0,0.222,0.0,,S,
66959,6.0,0.0,36.0,F,6.0,1.0,U,1.0,25.0,27.0,118.0,9.0,25.0,3.0,63.0,541.0,199.0,,18.0,18.0,13.0,0.0,29.0,48.0,23.0,44.0,1.0,12666.0,A,20.0,22.5,1.0,0.125,2.0,0.111,0.0,3,T,5.0
50137,6.0,3.0,,F,13.0,2.0,U,4.0,16.0,33.0,227.0,25.0,20.0,2.0,84.0,1692.0,555.0,127.0,19.0,19.0,14.0,1.0,30.0,30.0,21.0,75.0,1.0,29022.0,S,15.0,15.0,3.0,0.273,3.0,0.136,1.0,1,T,9.0
127699,4.0,2.0,44.0,M,1.0,1.0,H,2.0,15.0,16.0,39.0,5.0,15.0,3.0,45.0,,208.0,77.0,26.0,26.0,9.0,0.0,17.0,25.0,50.0,79.0,0.0,5742.0,A,0.0,15.0,0.0,0.7892080790596925,1.0,0.059,0.0,3,T,2.0
50111,6.0,1.0,44.0,M,3.0,1.0,H,6.0,15.0,15.0,43.0,5.0,15.0,3.0,33.0,1343.0,330.0,44.0,17.0,17.0,12.0,,22.0,32.0,53.0,66.0,0.0,17023.0,A,0.0,15.0,0.0,0.0,1.0,0.056,0.0,1,T,8.0
150855,6.0,4.0,48.0,M,12.0,4.0,H,6.0,50.0,26.0,973.0,22.0,54.0,20.0,71.0,3683.0,703.0,80.0,18.0,19.0,15.0,0.0,20.0,38.0,8.0,82.0,1.0,26876.0,S,50.0,51.2,3.0,0.273,5.0,0.25,1.0,1,S,9.0
77644,6.0,0.0,46.0,F,0.0,1.0,U,3.0,20.0,13.0,40.0,3.0,20.0,10.0,32.0,776.0,354.0,44.0,18.0,18.0,12.0,0.0,27.0,33.0,22.0,58.0,0.0,14683.0,A,0.0,15.0,0.0,0.0,2.0,0.118,0.0,2,R,4.0
177055,6.0,3.0,,M,3.0,1.0,U,9.490799005783057,28.0,15.0,113.0,4.0,50.0,5.0,39.0,930.0,198.0,44.0,20.0,20.0,13.0,0.0,38.0,38.0,30.0,134.8260947905859,0.0,9525.0,A,28.0,28.0,1.0,0.111,1.0,0.053,0.0,2,R,9.0
6917,4.0,1.0,37.0,M,10.0,2.0,,,45.0,26.0,342.0,15.0,45.0,10.0,61.0,,396.0,128.0,17.0,17.0,9.0,0.0,37.0,23.0,72.0,92.0,1.0,21642.0,S,36.67,36.67,3.0,0.3,3.0,0.176,1.0,1,S,7.0
72335,5.0,0.0,,,21.0,4.0,U,5.0,5.0,31.0,328.0,36.033704417258235,12.0,3.0,84.0,817.0,517.0,127.0,19.0,19.0,12.0,0.0,26.0,71.0,11.0,82.0,1.0,17699.0,S,9.0,7.0,2.0,0.222,4.0,0.2,1.0,1,T,3.0
46897,6.0,0.0,,M,5.0,3.0,U,6.0,12.0,44.352711589561,67.0,6.0,20.0,5.0,34.0,896.0,474.0,40.0,20.0,20.0,12.0,0.0,24.0,52.0,7.0,86.0,1.0,15314.0,S,12.5,12.4,4.0,0.4,5.0,0.278,1.0,1,T,
38184,6.0,3.0,,M,3.0,3.0,U,,10.0,9.0,22.0,3.0,10.0,5.0,23.0,904.0,326.0,24.0,17.0,17.0,13.0,0.0,12.0,24.0,27.0,79.0,1.0,,N,7.33,7.33,3.0,0.6,3.0,0.3,0.0,2,U,
1779,8.0,0.0,,M,6.0,,U,,17.0,27.0,104.0,8.0,20.0,5.0,71.0,417.0,131.0,45.0,7.0,19.0,20.0,,0.0,0.0,0.0,27.0,1.0,6858.0,A,12.33,14.25,3.0,0.333,4.0,0.211,4.0,3,T,
147006,6.0,3.0,75.0,,7.0,1.0,H,1.0,10.0,22.0,101.0,16.0,10.0,4.0,57.0,1613.0,367.0,64.0,18.0,27.0,13.0,0.0,31.0,62.0,12.0,49.0,1.0,15039.0,A,6.0,6.5,3.0,0.273,4.0,0.19,3.0,2,U,4.0
124190,6.0,1.0,64.0,M,3.0,4.0,H,2.0,5.0,10.0,52.0,9.0,10.0,5.0,26.0,439.0,268.0,28.0,18.0,18.0,13.0,0.0,28.0,40.0,17.0,85.0,1.0,10164.0,A,8.5,6.17,2.0,0.333,6.0,0.462,0.0,2,R,
140305,5.0,4.0,58.0,F,6.0,-1.3652417178849263,H,4.0,20.0,20.0,102.0,9.0,20.0,5.0,54.0,613.0,223.0,74.0,15.0,15.0,14.0,2.0,45.0,22.0,24.0,84.0,1.0,7989.0,A,14.0,14.5,2.0,0.25,4.0,0.211,3.0,2,R,4.0
99240,5.0,0.0,,F,19.09167782228159,4.0,H,2.0,6.0,30.0,103.0,21.0,8.0,2.0,69.0,377.0,246.0,127.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,70.0,1.0,11273.0,S,6.0,6.4,1.0,0.111,5.0,0.263,1.0,2,T,2.0
31166,6.0,0.0,,M,1.0,1.0,H,1.0,20.0,11.0,29.0,4.0,20.0,2.0,26.0,483.0,272.0,44.0,19.0,19.0,12.0,0.0,37.0,18.0,24.0,66.0,0.0,10239.0,A,0.0,12.5,0.0,0.0,2.0,0.133,0.0,2,R,
8623,6.0,4.0,57.0,F,3.0,2.0,U,,,18.0,79.0,7.0,17.0,0.0,72.0,485.0,278.0,72.0,8.0,20.0,33.0,0.0,34.0,30.0,38.0,80.0,0.0,11786.0,A,17.0,17.0,1.0,0.125,1.0,0.053,0.0,2,R,0.0
50790,,4.0,77.0,F,1.0,1.0,H,3.0,15.0,5.0,15.0,1.0,15.0,15.0,13.0,458.0,187.0,23.0,23.0,23.0,8.0,0.0,22.0,,48.0,46.0,0.0,8162.0,N,15.0,15.0,1.0,0.333,1.0,0.143,0.0,3,C,
104695,4.0,3.0,,F,3.0,3.0,U,,20.0,13.0,94.0,7.0,20.0,3.0,29.0,731.0,320.0,44.0,15.0,15.0,7.0,0.0,25.0,41.0,31.0,70.0,0.0,13580.0,A,20.0,20.0,2.0,0.222,4.0,0.235,0.0,2,S,
109514,6.0,3.0,61.0,M,3.0,3.0,U,,6.0,12.0,34.0,6.0,10.0,4.0,29.0,0.0,0.0,32.0,19.0,19.0,13.0,0.0,8.0,68.0,14.0,0.0,0.0,0.0,A,6.33,6.0,3.0,0.375,5.0,0.313,0.0,2,T,
52104,3.0,4.0,,M,1.0,1.0,U,,20.0,9.0,40.0,2.0,20.0,20.0,23.0,626.0,235.0,30.0,19.0,19.0,11.0,0.0,-3.9914826375319876,32.0,34.0,48.0,0.0,14188.0,A,20.0,20.0,1.0,0.167,2.0,0.143,0.0,2,T,
116597,6.0,4.0,45.0,F,5.0,4.0,H,5.0,15.0,17.0,120.0,10.0,15.0,5.0,47.0,507.0,249.0,57.0,18.0,20.0,15.0,0.0,30.0,29.0,32.0,75.0,1.0,,A,14.25,14.0,4.0,0.444,6.0,0.3,0.0,2,R,5.0
83970,4.0,1.0,70.0,M,3.0,1.0,H,7.0,15.0,11.0,,3.0,,3.0,28.0,920.0,511.0,41.0,16.0,16.0,10.0,0.0,46.0,15.0,41.0,99.0,0.0,22813.0,A,12.5,12.5,2.0,0.286,2.0,0.125,0.0,1,,
26271,5.0,4.0,60.0,F,4.0,1.0,H,5.0,10.0,,152.0,15.0,15.0,2.0,72.0,878.0,310.0,124.0,18.0,30.0,12.0,0.0,45.0,34.0,21.0,41.0,0.0,22281.0,A,0.0,15.0,0.0,0.0,1.0,0.05,0.0,2,C,8.0
159651,6.0,1.0,,U,7.0,1.0,U,3.0,20.0,28.0,122.0,8.0,25.0,5.0,62.0,611.0,283.0,111.0,18.0,,13.0,0.0,30.0,43.0,23.0,34.0,1.0,12045.0,A,0.0,45.94938558210868,0.0,0.0,0.0,0.0,0.0,3,R,3.0
59178,5.0,0.0,,U,4.0,3.0,U,,8.0,10.0,37.0,5.0,10.0,5.0,26.0,427.0,323.0,32.0,15.0,15.0,12.0,0.0,30.0,38.0,26.0,9.601608066195368,1.0,13865.0,S,7.5,7.4,4.0,0.667,5.0,0.333,1.0,2,C,
96437,8.0,0.0,75.0,F,18.0,4.0,U,1.0,5.0,44.0,175.0,33.0,10.0,3.0,105.0,513.0,173.0,129.0,17.0,20.0,19.0,0.0,31.0,0.0,83.0,46.0,1.0,11339.0,A,6.67,5.83,3.0,,6.0,0.273,8.0,2,T,2.0
128931,6.0,0.0,75.0,F,3.0,2.0,H,2.0,11.0,23.0,108.0,14.0,11.0,5.0,59.0,599.0,329.0,69.0,19.0,19.0,13.0,4.0,42.0,23.0,37.0,82.0,1.0,11565.0,S,9.0,9.4,1.0,0.091,5.0,0.227,1.0,2,S,6.0
81468,6.0,1.0,84.0,F,8.0,2.0,U,1.0,25.0,34.0,249.0,17.0,30.0,5.0,77.0,492.0,272.0,126.0,15.0,15.0,13.0,0.0,34.0,29.0,41.0,80.0,1.0,14259.0,A,0.0,26.67,0.0,0.0,3.0,0.136,0.0,2,T,6.0
159883,6.0,2.0,75.0,F,8.0,4.0,H,2.0,7.0,23.0,87.0,16.0,10.0,,60.0,554.0,183.0,89.0,17.0,17.0,13.0,0.0,24.0,13.0,30.0,27.0,1.0,7394.0,S,5.0,6.8,2.0,0.222,5.0,0.278,8.58948326848196,3,C,0.0
50640,4.0,3.0,76.0,M,13.0,3.0,H,5.0,8.0,23.0,109.0,18.0,10.0,5.0,57.0,908.0,415.0,127.0,15.0,15.0,9.0,4.0,24.0,55.0,10.0,92.0,1.0,15683.0,S,6.0,7.75,1.0,0.167,4.0,0.267,1.0,2,T,6.0
127481,5.0,3.0,71.0,F,3.0,3.0,H,4.0,10.0,8.0,22.0,3.0,10.0,2.0,21.0,1180.0,437.0,24.0,15.0,15.0,12.0,0.0,36.0,15.0,47.0,56.0,1.0,26787.0,N,7.33,7.33,3.0,0.75,3.0,0.3,0.0,1,S,
134901,6.0,4.0,71.0,M,1.0,1.0,U,1.0,20.0,14.0,45.0,3.0,20.0,5.0,32.0,719.0,205.0,40.0,17.0,17.0,12.0,0.0,32.0,15.0,44.0,80.0,0.0,9311.0,A,0.0,20.0,0.0,0.0,2.0,0.1,0.0,2,R,
111861,2.0,3.0,74.0,M,8.0,3.0,,1.0,5.0,14.0,72.0,20.0,5.0,2.0,43.0,340.0,136.0,121.0,18.0,18.0,5.0,0.0,33.0,40.0,23.0,49.0,1.0,7061.0,S,5.0,5.0,1.0,0.2,3.0,0.231,1.0,3,T,0.0
30474,6.0,1.0,,U,5.0,4.0,H,5.0,15.0,15.0,94.0,8.0,20.0,,37.0,508.0,221.0,40.0,15.0,15.0,14.0,1.0,33.0,30.0,22.0,84.0,1.0,7616.0,S,12.25,14.0,4.0,0.4,6.0,0.316,1.0,2,R,
138366,6.0,0.0,55.0,M,5.0,1.0,U,,20.0,19.0,80.0,6.0,20.0,5.0,43.0,724.0,424.0,53.0,21.0,21.0,12.0,0.0,41.0,50.0,6.0,86.0,1.0,13580.0,A,17.5,16.67,2.0,0.182,3.0,0.143,5.0,2,S,7.0
150181,6.0,0.0,29.0,M,4.0,3.0,H,4.0,14.0,15.0,50.0,6.0,14.0,5.0,35.0,1811.0,328.0,45.0,18.0,18.0,12.0,0.0,25.0,32.0,37.0,80.0,1.0,12644.0,S,8.0,10.0,2.0,0.222,4.0,0.222,1.0,2,S,4.0
178433,6.0,0.0,62.0,M,2.0,1.0,H,6.0,30.0,23.0,98.0,5.0,30.0,3.0,57.0,605.0,213.0,113.0,17.0,17.0,15.0,0.0,23.0,44.0,9.0,70.0,0.0,10788.0,A,0.0,30.0,0.0,0.0,1.0,0.067,0.0,1,S,9.0
63472,4.0,3.0,75.0,F,1.0,,H,2.0,15.0,5.0,15.0,1.0,15.0,15.0,13.0,370.0,197.0,17.0,17.0,17.0,10.0,0.0,33.0,29.0,45.0,64.0,0.0,11369.0,F,15.0,15.0,1.0,0.5,1.0,0.2,0.0,2,C,
119696,6.0,2.0,40.0,M,6.0,1.0,H,3.0,20.0,26.0,116.0,12.0,20.0,3.0,64.0,555.0,335.0,105.0,19.0,,13.0,0.0,32.0,66.0,16.0,89.0,1.0,10318.0,A,0.0,20.0,0.0,0.0,2.0,0.105,3.0,2,T,6.0
47283,,0.0,59.0,M,1.0,1.0,U,5.0,20.0,6.0,20.0,1.0,20.0,20.0,15.0,566.0,254.0,24.0,24.0,24.0,7.0,0.0,33.0,28.0,35.0,50.0,0.0,15323.0,N,20.0,20.0,1.0,0.25,1.0,0.1,0.0,2,S,
103737,3.0,3.0,51.0,M,0.0,1.0,,1.0,15.0,5.0,15.0,1.0,15.0,15.0,12.0,-2186.9746582835646,122.0,20.0,20.0,20.0,8.0,0.0,36.0,24.0,27.0,80.0,0.0,6582.0,F,0.0,15.0,0.0,0.0,1.0,0.143,0.0,3,R,
149336,6.0,4.0,,F,15.0,4.0,U,,5.0,32.0,118.0,30.0,6.0,2.0,80.0,1845.0,266.0,125.0,30.30063126232171,18.0,14.0,0.0,0.0,0.0,0.0,14.0,1.0,10730.0,S,4.0,4.0,4.0,0.364,7.0,0.318,1.0,3,U,
120519,6.0,1.0,64.0,M,4.0,1.0,H,4.0,25.0,,105.0,6.0,25.0,,68.0,504.0,350.0,113.0,18.0,30.0,,0.0,43.0,8.0,77.0,83.0,0.0,17458.0,A,25.0,25.0,1.0,0.091,1.0,0.045,0.0,1,R,7.0
150104,6.0,2.0,47.0,M,7.0,2.0,H,7.0,10.0,-7.188999042565584,48.0,12.0,10.0,2.0,42.0,2150.0,514.0,53.0,22.0,22.0,12.0,0.0,30.0,30.0,16.0,89.0,1.0,17068.0,S,5.75,5.17,4.0,0.4,6.0,0.286,1.0,1,T,7.0
53,7.0,0.0,71.0,M,8.0,1.0,H,5.0,20.0,29.0,220.0,20.0,20.0,5.0,72.0,376.0,122.0,91.0,,21.0,18.0,0.0,17.0,11.0,51.0,68.0,1.0,5900.0,A,18.67,18.67,3.0,0.273,3.0,0.167,4.0,3,R,7.0
84368,5.0,2.0,70.0,M,2.0,,H,3.0,15.0,14.0,,3.0,16.0,10.0,33.0,265.0,290.0,44.0,18.0,18.0,11.0,0.0,51.0,27.0,34.0,92.0,0.0,11779.0,A,0.0,15.0,0.0,0.0,1.0,0.056,0.0,3,R,3.0
184390,5.0,1.0,,F,12.0,4.0,U,,7.0,29.0,99.0,18.0,10.0,5.0,59.0,531.0,220.0,125.0,19.0,19.0,10.0,0.0,0.0,0.0,0.0,57.0,1.0,8650.0,A,5.4,5.57,5.0,0.5,7.0,0.35,0.0,?,?,
141405,6.0,1.0,56.0,M,0.0,1.0,H,4.0,25.0,10.0,50.0,2.0,25.0,25.0,26.0,848.0,372.0,32.0,19.0,19.0,13.0,2.0,34.0,43.0,20.0,76.0,0.0,14184.0,A,0.0,25.0,0.0,0.0,,0.143,0.0,2,S,
108836,4.0,4.0,82.0,F,,3.0,U,2.0,10.0,26.0,108.0,13.0,11.0,5.0,65.0,686.0,221.0,130.0,17.0,17.0,8.0,2.0,41.0,38.0,28.0,89.0,1.0,10429.0,S,9.0,9.0,4.0,0.571,5.0,0.357,1.0,2,R,4.0
44121,4.0,3.0,85.0,M,17.0,1.0,H,5.0,10.0,31.0,307.0,30.0,30.0,5.0,79.0,660.0,273.0,130.0,21.0,21.0,10.0,0.0,37.0,36.0,43.0,80.0,1.0,15111.0,A,,10.0,2.0,0.25,2.0,0.111,11.0,2,C,
